x1	x2	x3	v1	v2	v3	mass	rel_mass	water_fraction
-2203126.731676647 -219402033.16480613 -20319.38862339676 -97.01460242700462 -5303.376975748173 -0.7452573724252136 7.2315513454e+22 0.49147549760749304 0.1861659081850328 
2180136.7484303047 219385421.82385358 -2948.392461310917 96.4209667339637 5302.878134973597 0.3237823762903603 7.229469757100002e+22 0.49133402731841114 0.1859315801359848 
-19689672.138 151864009.63 24334438.503 -458.85908929 3769.5114144 538.13563584 6.797618e+18 4.6198423125e-05 1.0 
-18122773.996 168210577.26 54887269.224 -427.7451298 4130.8025415 1240.8668236 6.779855e+18 4.6077701045e-05 1.0 
21456179.244 -153810140.56 -5622392.3611 499.24305926 -3833.3076292 -127.79246528 3.463329e+18 2.3537706674e-05 1.0 
6903867.4723 180715211.45 -15971337.644 119.0172523 4533.5099644 -294.17710969 3.457383e+18 2.3497296073e-05 1.0 
-2109586.8362 167652797.7 6127763.0839 -51.605983992 4212.1803215 124.12975615 3.456204e+18 2.3489283275e-05 1.0 
-37424402.384 -117166516.78 -56182080.228 -899.71173862 -2870.5534347 -1340.8994789 3.455028e+18 2.3481290866e-05 1.0 
19363068.618889965 -174904765.8902838 -24817492.784538545 430.28435200699516 -4354.867905970063 -510.843923673008 6.816697e+18 4.6328089093e-05 1.0 
5698376.262 181821745.13 -26000995.182 107.48515746 4551.8339366 -544.52571403 3.450358e+18 2.3449552302e-05 1.0 
22526993.448 -169153793.51 -18187229.056 511.39374609 -4223.4527266 -392.94247432 3.450358e+18 2.3449552302e-05 1.0 
553056.69254 -158498949.4 -27339819.463 16.628198303 -3942.5571091 -620.05294002 3.450358e+18 2.3449552302e-05 1.0 
17633758.802 -173437517.2 -22396265.345 400.87236816 -4329.9839336 -470.51623907 3.446889e+18 2.3425976053e-05 1.0 
-9152666.034 139900540.76 9367480.5609 -214.35850521 3476.4174744 216.2891559 3.44574e+18 2.3418167143e-05 1.0 
19709479.389 188094212.76 -11230556.896 374.68785378 4732.6379371 -231.02162878 3.44574e+18 2.3418167143e-05 1.0 
-22384197.181 -145385326.99 13130769.038 -524.43625361 -3601.6743627 294.71588622 3.44574e+18 2.3418167143e-05 1.0 
-6221604.0732 -191416514.74 20607434.838 -96.089469598 -4828.1324627 372.02241552 3.44574e+18 2.3418167143e-05 1.0 
-12240753.191 194454089.72 22115367.479 -245.8689658 4882.6871163 372.29555464 3.443449e+18 2.3402596897e-05 1.0 
-15262182.37 194528163.56 15615116.527 -289.55580869 4919.7678936 243.41638058 3.443449e+18 2.3402596897e-05 1.0 
-3122744.9591 156845499.09 -5945259.1958 -73.531461776 3922.2405329 -125.21283752 3.443449e+18 2.3402596897e-05 1.0 
-15954892.819 -182409932.58 959633.05276 -306.74735277 -4602.6777649 19.252970944 3.443449e+18 2.3402596897e-05 1.0 
18398979.83 -186133801.68 24071530.172 393.18922198 -4644.18589 462.13016123 3.441171e+18 2.3387115002e-05 1.0 
-13110868.308 153687523.7 26298851.114 -309.37794135 3819.9067788 598.55744032 3.438904e+18 2.3371707866e-05 1.0 
20447925.843 205682701.33 -28440054.222 386.15211331 5065.6291255 -511.30178664 3.438904e+18 2.3371707866e-05 1.0 
16515849.058 -135119983.68 43552353.689 392.5514587 -3335.9189161 1023.608882 3.438904e+18 2.3371707866e-05 1.0 
3850503.693 -137043216.09 -4367236.9475 91.238815468 -3404.1922276 -108.78128123 3.438904e+18 2.3371707866e-05 1.0 
-18472300.798 174883065.53 24810981.687 -416.13608339 4364.0524545 525.77685219 3.43665e+18 2.3356389081e-05 1.0 
23257210.48 162264288.39 -14843653.162 514.6831048 4015.7860381 -320.64127401 3.43665e+18 2.3356389081e-05 1.0 
-3386964.5729 135602168.24 -2010238.9804 -80.180850417 3366.2737768 -43.776091585 3.435527e+18 2.3348756874e-05 1.0 
2988744.0421 206835450.07 39337546.578 49.887483355 5055.5057224 748.92688431 3.43329e+18 2.3333553626e-05 1.0 
23029021.888 -174350782.39 17736284.286 513.15725721 -4360.5480474 367.51908619 3.43329e+18 2.3333553626e-05 1.0 
-8246235.5462 -135794400.85 -16539558.562 -194.05926588 -3367.4265348 -390.22419927 3.432176e+18 2.3325982585e-05 1.0 
49323401.421 117716495.81 2221373.0396 1176.8719252 2883.9706095 60.019833036 3.431065e+18 2.3318431933e-05 1.0 
-19554561.292 178635107.32 -11554848.652 -421.0657426 4491.2196198 -221.27807877 3.431065e+18 2.3318431933e-05 1.0 
-3420539.5838 -182366404.86 -14091342.352 -56.87114242 -4608.0305085 -255.86515451 3.431065e+18 2.3318431933e-05 1.0 
-5959365.2843 153323190.82 -19833378.918 -138.91117901 3819.2481449 -442.54545827 3.429956e+18 2.3310894874e-05 1.0 
-12747790.832 -158160211.91 1768706.705 -286.85568852 -3945.9287766 49.933710718 3.429956e+18 2.3310894874e-05 1.0 
-24733419.028 146423580.67 -721965.70252 -579.05202495 3642.4290242 -18.953203051 3.42885e+18 2.3303378203e-05 1.0 
22022807.921 -159933956.03 3275490.4543 504.95182938 -3995.4036399 71.504591753 3.42885e+18 2.3303378203e-05 1.0 
-866647.57047 -156177200.68 11677584.936 -17.273886918 -3899.399909 257.76967348 3.42885e+18 2.3303378203e-05 1.0 
31032297.26 163011984.22 -17144546.466 712.88375735 4039.7524942 -376.22474958 3.427747e+18 2.3295881921e-05 1.0 
