x1	x2	x3	v1	v2	v3	mass	rel_mass	water_fraction
268353.9364307451 360493893.76076764 -39071.628559745695 107.7743187613445 8815.779117295293 -1.917133195284642 7.638932804600002e+24 0.639851770036023 0.1700789162864079 
424338.99639425485 -739376084.223443 387129.1881389928 -186.12347642922305 -18095.787302372384 11.400869759605957 3.409307714900002e+24 0.28557020094307656 0.1392837870022986 
17468564.642392665 -611977321.5381767 45529582.25475695 313.9406913650577 -15661.498945933063 679.6990161590718 3.6098374999999995e+21 0.000302366963158 0.11665630378098739 
8299022.342635625 -606783140.9005238 1698479.3543593225 135.7506232504365 -15699.401261144963 -26.983552173784645 6.2185275e+21 0.000520875877516 0.0 
-3203483.796152144 -376106026.3595602 138064436.66090378 -159.0304285553338 -9325.126788654457 3187.5701918664904 4.0831031e+21 0.000342008604158 0.06880872050475532 
-34696530.393 164137465.01 28248619.226 -910.87062751 4905.0314055 486.15287335 2.4076244e+21 0.00020166727124 0.0 
-38397282.993589245 228495837.4668446 91667376.5254288 -899.9085009474277 6449.021239038543 1441.1519480999664 2.6337131e+21 0.000220604897553 0.10712161472713182 
-8537363.127438262 -351290509.98657495 -69129882.29119842 -276.0025745818702 -8722.217205679528 -1585.8993919200639 4.6016021e+21 0.00038543908213300006 0.0 
-2002121.2498 -382901599.09 -49594450.466 -105.88662058 -9488.1960381 -1143.4560724 2.2042729e+21 0.00018463415673 0.0 
9763267.3961 -598982477.23 50414706.584 167.19491872 -15376.556795 878.18524563 2.1994223e+21 0.0001842278611 0.0 
46688801.201 -473694748.27 -271045422.87 1052.9172218 -11698.630239 -6346.5568233 2.1474139e+21 0.00017987153704 0.0 
11384391.381 -593622548.28 -2632347.6592 179.66222903 -15310.672166 30.880285241 1.7300019e+21 0.00014490830149 0.0 
2272253.962 -511372937.24 -53567378.812 9.4828216623 -12916.064831 -1118.2485695 1.6325482e+21 0.00013674539129 0.0 
-32069572.134 -13465552.663 40550133.017 -833.58593892 4.9715988865 903.7544911 1.6223184e+21 0.00013588852348 0.0 
-27502761.499 -104183020.24 -133068053.73 -724.29478062 -2349.2251843 -3101.8965997 1.5952903e+21 0.00013362459761 0.0 
-4817311.9862 -182932167.72 12622098.068 -182.30389772 -4367.9868171 248.56006733 1.5770099e+21 0.00013209339599 0.0 
-24983862.476 188886834.55 62624256.084 -691.03440786 5538.9831537 1050.1877679 1.5724724e+21 0.00013171332622 0.0 
27018379.609 -616600078.44 64936223.832 522.06354494 -15678.785531 1052.2313382 1.56345e+21 0.00013095759257 0.0 
-25529996.57918053 41252371.92418318 75742366.04003693 -701.2223367972074 1454.0802093373168 1695.6139277095588 2.6221961e+21 0.000219640211381 0.11417662470018927 
13566524.166353595 -542502647.0801638 -78825910.46935469 232.54171751562617 -13690.676627006611 -1594.6901461510197 2.3392675e+21 0.000195941565238 0.0 
6238589.603052503 -619330729.89857 1830355.8740432374 139.53812412143532 -16114.53552416548 52.573248684454185 2.5122375e+21 0.00021042986660799997 0.09349382771334319 
11970695.28 -468731111.87 -135814376.11 224.74019723 -11693.401072 -3074.1314987 1.514746e+21 0.00012687805143 0.0 
-18071722.622 -391813908.06 -11114104.319 -543.53493634 -9754.8336785 -212.2469115 1.5078192e+21 0.00012629784928 0.0 
6102100.198216551 -539411540.272257 60701960.48980294 98.75645221985798 -13663.867183457935 1183.891603140732 2.2341559e+21 0.000187137214543 0.0 
20545704.605 -492038063.24 184979803.86 408.46196882 -12208.387613 4208.2350045 1.4697112e+21 0.00012310584958 0.0 
-31944121.512 -101262743.07 13269004.335 -885.45861217 -2288.8290816 345.9590531 1.4673054e+21 0.00012290433512 0.0 
21855510.309 -609246466.2 132910436.7 430.41313449 -15280.986452 2720.5480247 1.4620968e+21 0.00012246805272 0.0 
-565255.5935 -585125822.47 -25435160.098 -48.502367744 -14994.539698 -317.16441946 1.4475693e+21 0.00012125120125 0.0 
32758432.645 -609554176.47 -241817828.86 702.70478842 -15034.544338 -5509.0801025 1.445498e+21 0.00012107770516 0.0 
25888443.48287232 -679308204.640062 101270932.35903843 471.46909271671495 -16988.71173489452 1585.8234802114216 3.1473782e+21 0.000263630478728 0.07843668104455957 
-15823982.157 -181005445.23 202659714.92 -474.88521984 -4356.8102017 4758.190425 1.4156989e+21 0.00011858167498 0.0 
9346942.2964 -455766082.21 219162367.58 154.83150989 -11286.784509 5081.29873 1.4038043e+21 0.0001175853603 0.0 
-46577049.564477235 155696479.6408294 27314376.52552101 -1119.244091090438 4650.639548185596 509.9029971724458 1.9667408000000003e+21 0.000164738009121 0.28798228012557625 
-43969931.115 -193213110.11 123438568.65 -1129.3737584 -4655.1474574 2883.7303563 1.3725364e+21 0.00011496630059 0.0 
12984957.222 -642475153.17 -276796890.22 223.23294579 -15743.097994 -6361.7561197 1.3383363e+21 0.00011210163414 0.0 
-15661935.061884794 117429368.40795399 -136457475.60588577 -529.4955294975374 3296.906756729425 -2883.513396188045 2.0460399999999997e+21 0.000171380263325 0.0 
-32001591.841 38938985.977 -13803472.846 -847.0916737 1422.2899834 -314.3903093 8.56421e+20 7.1735477554e-05 0.0 
-15358690.254 7383086.4972 -12009085.695 -458.48699817 576.97023233 -276.70727988 8.447574e+20 7.0758511884e-05 0.0 
-20740293.721 -11375972.884 -33033731.328 -567.85656164 85.208090438 -723.46854503 8.408236e+20 7.0429009196e-05 0.0 
6523401.683067234 -546797185.2659174 -43570105.89646707 116.95737336777847 -13825.521175574577 -791.556551121277 1.6588181e+21 0.00013894580887099998 0.0 
-43562754.53031695 195839853.35532904 59505361.836531416 -989.2644876250852 5738.256159761563 996.9286807269813 1.0857177e+21 9.0941812144e-05 0.22737945600407916 
-21730333.675 144778714.38 52504272.772 -609.88220619 4308.0958037 996.89354808 8.388478e+20 7.0263512371e-05 0.0 
-28270977.894 -85545061.236 -154654871.48 -773.31210408 -1951.8567906 -3599.6604405 8.388478e+20 7.0263512371e-05 0.0 
-48291521.2 195849738.1 -71837368.057 -1111.2965875 5686.5103839 -1242.5278357 8.388478e+20 7.0263512371e-05 0.0 
2195938.0781668113 -498283988.7058018 -8804416.005648583 -6.584851472255709 -12586.23369524391 -153.89103499732727 1.080172e+21 9.0477293599e-05 0.22869829990038626 
-32912885.11 215938668.41 -41259327.571 -811.3281879 6414.6339114 -490.09470486 8.328839e+20 6.9763964585e-05 0.0 
3584417.5035415813 -458937852.8533431 21288245.984272964 -29.257896846148785 -11530.531004881806 455.3574936204045 1.0679311e+21 8.9451972165e-05 0.22155951821236408 
-21686478.857873514 -286140800.5027595 -77519600.1443385 -580.1013011766191 -7046.3573239700345 -1781.0201630441295 1.5460747999999998e+21 0.00012950221224499998 0.0 
-9597699.57 -448291921.55 30248860.559 -244.28082523 -11256.615597 659.83363471 8.294982e+20 6.9480371812e-05 0.0 
-404216.00954 -423411114.87 42228445.624 -78.563528132 -10595.767811 914.2808575 8.294982e+20 6.9480371812e-05 0.0 
-17952653.867 72830122.09 83820842.473 -530.19810011 2272.8215351 1775.5876548 8.288767e+20 6.9428313771e-05 0.0 
3860125.0664 -561878148.53 -3371131.0207 37.21773671 -14392.402987 7.5497815605 8.276708e+20 6.9327305257e-05 0.0 
-4784059.3777 -371635692.79 -44871266.965 -216.55467932 -9280.0953112 -1068.8852913 8.276708e+20 6.9327305257e-05 0.0 
3465984.5385 -467341871.58 -23997721.514 17.065980293 -11767.226101 -563.55764138 8.258382e+20 6.9173803141e-05 0.0 
-44276744.963 -394896564.47 -56376922.111 -1059.2984248 -9802.3017282 -1308.5088297 8.248439e+20 6.9090518652e-05 0.0 
-15580714.985130824 -100009143.76711561 -68965531.3849244 -426.83335526159397 -2240.2124315310234 -1577.5488529945392 1.1297323e+21 9.4628560076e-05 0.2698766778643047 
-6894958.892216218 -270131402.59108686 -12962844.525215054 -254.41671917442827 -6637.874049118103 -301.63079107368856 1.5943986e+21 0.00013354990709400002 0.0 
-62947813.26508662 -120744014.8107056 113086679.36403643 -1563.9775621294068 -2776.5042797263964 2630.679307833647 1.5583794999999998e+21 0.000130532877689 0.0 
-3614023.5292 -119439184.46 -6042774.125 -174.37499935 -2730.9580451 -120.78041631 8.20785e+20 6.8750537346e-05 0.0 
2544250.3994 -89528462.811 -223830589.98 -12.356924498 -2048.0684992 -5244.2028482 8.20785e+20 6.8750537346e-05 0.0 
-33891390.934 43646500.947 -239204540.49 -893.65751646 1332.1022573 -5550.429878 8.20785e+20 6.8750537346e-05 0.0 
13215544.714 -550649671.74 60626724.484 180.87230565 -13944.339361 1226.3409276 8.18457e+20 6.8555539568e-05 0.0 
10730772.443699053 -581183371.0471534 -12353896.174541112 91.0488368466765 -14959.562286232718 -256.6901101762204 1.2500013000000002e+21 0.00010470252387400001 0.34523508095551575 
275298.3415 -441214653.37 47123713.719 -98.279110467 -11060.732796 1038.5310932 8.18457e+20 6.8555539568e-05 0.0 
11301913.444 -495876382.49 -87106782.226 206.60851219 -12437.118084 -1870.446208 8.18457e+20 6.8555539568e-05 0.0 
8789492.2878 -130803366.87 -106117906.85 122.98442283 -3058.6957369 -2503.5521562 8.16699e+20 6.8408286092e-05 0.0 
-13932825.789 119421560.33 -59242017.473 -440.9020031 3585.8182058 -1176.2633224 8.16699e+20 6.8408286092e-05 0.0 
-11841177.507 -373653734.01 -20588732.045 -359.63785905 -9343.2628879 -533.44813821 8.147348e+20 6.8243760905e-05 0.0 
6001578.0666 -499900657.16 21904178.334 110.41073385 -12624.003011 417.66489174 8.147348e+20 6.8243760905e-05 0.0 
20103673.96 -598855242.74 68669533.095 370.20310639 -15228.47256 1176.8707563 8.128657e+20 6.8087201478e-05 0.0 
-8087828.7749 -270017841.06 -127969303.97 -263.81452631 -6626.8990201 -2989.1816177 8.128657e+20 6.8087201478e-05 0.0 
-9410253.495999046 -322610081.0674963 -29003249.841474958 -315.084940900292 -8006.342587992766 -686.7873480092472 1.0882752e+21 9.115603328499999e-05 0.25479226210429123 
-19478104.589 -337069016.15 9829310.6862 -515.79757843 -8361.2841971 171.38738901 8.105182e+20 6.7890570343e-05 0.0 
-578191.5098 -58285179.533 -38454497.432 -100.71340683 -1151.7851698 -863.99633818 8.105182e+20 6.7890570343e-05 0.0 
-7516547.0719 -450443305.51 -44903458.947 -287.85039382 -11292.498244 -981.94714597 8.091109e+20 6.7772692176e-05 0.0 
-28562269.033 161895305.9 -79189780.033 -744.2331297 4736.4384108 -1512.4906639 8.084438e+20 6.7716814591e-05 0.0 
11868417.244 -525215142.01 51791786.414 210.85651516 -13321.284336 1085.0826782 8.072251e+20 6.7614733924e-05 0.0 
-24246378.623630844 -187502186.51194993 132906822.87903337 -700.9089434983256 -4501.138785818363 3115.0774893080647 1.0665476999999999e+21 8.933609590800001e-05 0.24314205543737052 
