x1	x2	x3	v1	v2	v3	mass	rel_mass	water_fraction
3421.868151074828 5878.039389536976 3931.334335171894 0.10055422811224646 0.31524760758668446 0.393037409818478 1.8691105871100007e+21 0.999318574337462 0.14941431262500451 
5121066.5274 -7465014.1225 -4399419.8238 131.68004284 -199.47857482 -111.20299149 4.112767e+16 2.1988877937e-05 1.0 
5414782.9037 -8060804.6039 130839.15685 133.74495751 -210.56136158 3.9505891491 4.11246e+16 2.1987236564e-05 1.0 
7391089.4492 -8437742.2954 1995516.8512 202.06086941 -236.73827364 55.576318861 4.112155e+16 2.1985605883e-05 1.0 
-430031.27944 -2896906.0348 12378249.027 -13.139722026 -85.931748655 356.01243167 4.112095e+16 2.1985285094e-05 1.0 
7128934.5089 -10269561.487 -196392.05369 199.86875556 -297.40440133 -6.2389346282 4.112095e+16 2.1985285094e-05 1.0 
3275359.446 -7755325.7686 -9888019.5195 90.902480386 -228.85431651 -285.46091378 4.112095e+16 2.1985285094e-05 1.0 
6056594.5449 -7804616.0384 -751251.70401 153.79672547 -205.76539248 -19.078868129 4.112033e+16 2.1984953611e-05 1.0 
7771716.0817 -7731265.4323 2738209.3294 212.75889598 -214.94574211 76.287721711 4.111974e+16 2.1984638168e-05 1.0 
-3701891.9706 -1013266.4881 -9304775.1812 -98.341215607 -32.528183453 -241.73720707 4.111854e+16 2.1983996589e-05 1.0 
-10084951.546 4960210.7024 -6945082.6323 -295.36454378 142.80310798 -201.0578742 4.111734e+16 2.198335501e-05 1.0 
-5069805.3177 350953.83161 -7878356.776 -126.69823184 2.3533632317 -198.04279666 4.111615e+16 2.1982718777e-05 1.0 
48825.739625 -3597979.8778 -8158215.8393 -0.26467877426 -93.84190597 -194.59974844 4.111496e+16 2.1982082545e-05 1.0 
6134907.5111 -8850932.0002 3062398.7698 164.34493247 -246.46252074 84.456189492 4.111437e+16 2.1981767102e-05 1.0 
-1501385.3565 -853122.33155 14648648.889 -44.198618074 -27.86084832 438.79786181 4.111378e+16 2.1981451659e-05 1.0 
-6158161.6175 176943.76267 -9005438.0646 -168.28609786 -1.0024065819 -243.9225346 4.111378e+16 2.1981451659e-05 1.0 
6426482.94 -8689043.7085 638181.53395 169.33287866 -239.15306965 16.130757121 4.111378e+16 2.1981451659e-05 1.0 
-2921508.9936 -3077102.5038 -12136926.746 -87.207140265 -92.650672385 -349.28719876 4.111142e+16 2.1980189886e-05 1.0 
5258198.4607 -8605027.8186 -16852801.296 165.15915527 -273.13471168 -527.55891691 4.111142e+16 2.1980189886e-05 1.0 
3677390.7864 -7886363.9158 -11968803.689 108.87177405 -239.81061943 -356.79791737 4.111025e+16 2.1979564347e-05 1.0 
-15910393.975 7321796.5674 -1664244.4272 -492.81822909 224.54059488 -52.277792108 4.110967e+16 2.197925425e-05 1.0 
-5664214.9508 1074549.237 -13183898.984 -168.5845739 29.027305011 -392.40847101 4.110967e+16 2.197925425e-05 1.0 
-3879341.0108 2911824.9297 15476951.996 -118.30167832 90.159265616 472.64875685 4.110928e+16 2.1979045737e-05 1.0 
2009906.0068 -5034064.378 -7025128.9945 45.287438087 -127.70831392 -165.78784231 4.110908e+16 2.1978938807e-05 1.0 
-9116712.9467 3366709.9111 2561565.615 -239.65433188 83.64939436 65.541535587 4.11085e+16 2.1978628711e-05 1.0 
6585760.3791 -4851483.7013 4342731.187 165.77776022 -120.20179689 104.61319118 4.110793e+16 2.1978323961e-05 1.0 
15354786.868 -13865982.21 -1296185.2727 484.43629909 -439.04971943 -39.722866848 4.110793e+16 2.1978323961e-05 1.0 
-9453252.6976 1868252.6508 -973685.45786 -243.24485645 39.310234562 -22.908841735 4.110792e+16 2.1978318614e-05 1.0 
-16048794.947 4574338.9049 -8897243.4328 -502.44934083 139.09603108 -277.77692654 4.110792e+16 2.1978318614e-05 1.0 
-7927029.1336 2816432.8072 8087704.1759 -224.40022322 77.112715804 223.68882217 4.110619e+16 2.1977393671e-05 1.0 
9354784.4184 -9447268.1831 4434545.9392 276.63731771 -281.30474609 127.92180575 4.110619e+16 2.1977393671e-05 1.0 
-5528546.6728 145184.95992 -6341684.0886 -128.24593106 -6.2403874068 -146.17625175 4.110561e+16 2.1977083574e-05 1.0 
