x1	x2	x3	v1	v2	v3	mass	rel_mass	water_fraction
1096440.406035245 6802163.590234473 -11495.991766044535 35.498080458072124 167.40723082969564 -0.3093084613130252 1.2676239575300005e+21 0.6750127419195943 0.09761842293746485 
-2340003.9634084227 -14307597.163682874 20326.11381343426 -75.57151966794616 -351.98942120706545 0.6617577774697002 5.945717448999997e+20 0.3166108540441453 0.09713162741957192 
-1522172.4740499214 -7306856.571361278 651642.5075052577 -47.571976233586156 -202.16171858486246 14.05877919808649 3.10597408e+18 0.001653938510385 0.09794311612580085 
-1438538.4553704548 -5046276.33135835 825655.3269739451 -39.040672458023366 -125.40319945551772 19.618183248319657 1.31047259e+18 0.000697829739602 0.14506605590302057 
-1439498.2684 -8464887.1158 539303.47246 -48.152187455 -239.01313738 12.006265539 3.7432525e+17 0.00019932907695 0.10155433009 
-2097557.9287 -3095829.5743 972252.18025 -55.333276471 -57.106962858 27.121948011 2.242682e+17 0.00011942334453 0.0 
-1465343.6803 -1150421.3313 250465.18317 -38.649955364 15.199921453 3.2509510809 2.240293e+17 0.00011929612971 0.0 
-1820730.65217581 -5941909.101664469 819980.504510199 -51.75886201931722 -156.09934525679748 21.939273827763483 4.1211144e+17 0.000219450312092 0.18448854513738824 
-1827622.5338543856 -1169764.1852747046 838054.7996972285 -40.11745529060497 11.508925938910986 19.948418009587343 1.5021046e+17 7.9987423611e-05 0.2532084649764071 
-1686217.3459678893 -2297616.4868079233 737414.7333382455 -42.27977951827587 -28.103572480821665 16.311826126743206 4.482686e+17 0.000238704084921 0.0 
-2008210.3827 -3639105.4183 592584.95081 -56.012704113 -76.255744164 18.394458001 1.120795e+17 5.9682597635e-05 0.0 
-2360673.8972 -1445529.0914 768914.3825 -57.624386185 0.71091414247 22.882755132 1.120302e+17 5.9656345268e-05 0.0 
-1300577.4492 -4421785.9503 333003.41631 -41.533174076 -104.98961874 8.270970243 1.120146e+17 5.9648038232e-05 0.0 
-891563.55702 -4440869.4361 698740.7197 -29.828622329 -102.36334374 8.9346429176 1.120082e+17 5.9644630217e-05 0.0 
-1923350.9048 -2017554.8145 206218.37883 -55.789952176 -18.442009123 8.794371368 1.120039e+17 5.9642340457e-05 0.0 
-1678566.7452 -5412817.4911 -534652.7715 -58.988102028 -136.37310932 -9.3892077081 1.11998e+17 5.9639198693e-05 0.0 
-872673.19631 -4018607.6756 366076.13856 -29.711668691 -87.581936544 0.34160291647 1.119781e+17 5.9628601896e-05 0.0 
-2033514.1115 -4472971.5481 739241.10599 -52.532007324 -106.47940534 21.763391365 1.1197e+17 5.9624288627e-05 0.0 
-1577290.195 -1244134.3362 1830915.815 -30.871089811 10.701537717 34.552422292 1.119695e+17 5.9624022376e-05 0.0 
-1057542.1857 -9049789.2326 -3431554.5499 -47.993750448 -256.4379304 -81.200584933 1.119614e+17 5.9619709106e-05 0.0 
-1827635.8058 -4300791.1934 -3294432.9687 -58.634635657 -98.171119162 -84.928923532 1.119399e+17 5.9608260306e-05 0.0 
-574593.7235562716 -4737606.816593496 934557.018503786 -18.219899641307645 -109.45503190683532 11.62437204523976 7.609436e+16 4.052042586e-05 1.0 
-1597351.9732 -2607766.2077 1991434.6251 -31.752335986 -35.611820643 44.652440226 3.804986e+16 2.0261640036e-05 1.0 
-1334473.6051 -6411653.9114 -2791689.2284 -49.19634076 -165.88816272 -93.689927109 3.804918e+16 2.0261277935e-05 1.0 
-2205302.0863 -4016338.1283 260646.09571 -50.330090249 -88.531699371 4.5016913241 3.804782e+16 2.0260553731e-05 1.0 
-926518.68459 -1078205.8341 -3228251.634 -8.1247311052 16.922363913 -91.020736113 3.803586e+16 2.0254185003e-05 1.0 
-2504657.6604 18296466.237 -5816335.5826 -59.428116391 427.53313194 -126.07009 3.803399e+16 2.0253189224e-05 1.0 
1265897.4696 19912810.396 -9891941.5852 29.403967928 480.29012135 -231.65562362 3.803399e+16 2.0253189224e-05 1.0 
1040657.0361 -7355733.5781 14606731.623 17.497051654 -183.13313043 339.82198272 3.803391e+16 2.0253146624e-05 1.0 
-2506491.9318 -3801233.5174 11580143.797 -65.979935369 -89.879002968 255.61497969 3.803327e+16 2.0252805822e-05 1.0 
-244915.09393 -6271367.4349 13584407.028 -13.146105383 -155.08221941 311.22688071 3.803262e+16 2.0252459696e-05 1.0 
-2193393.767 -805719.02404 131675.62606 -36.322656666 20.70056346 47.650617613 3.803262e+16 2.0252459696e-05 1.0 
-1154750.1194 -5898175.6422 -2918361.3208 -50.635946888 -150.97087848 -93.47958367 3.803262e+16 2.0252459696e-05 1.0 
-1834152.8474 -3104785.6268 381474.77155 -53.918097973 -56.854507423 10.503894384 3.802991e+16 2.0251016614e-05 1.0 
-1662169.002 -521867.26211 1697436.6574 -30.374779885 35.659156585 41.848403384 3.802991e+16 2.0251016614e-05 1.0 
-1556212.0191 -3778034.9631 1068468.7324 -40.471501273 -82.282970611 25.971655076 3.802856e+16 2.0250297736e-05 1.0 
-732237.07294 -5496401.3035 -705271.63304 -25.17439636 -131.34041518 -28.808513021 3.802687e+16 2.0249397807e-05 1.0 
-299917.13059 -739911.28371 5834474.7696 -12.224289962 -0.55838852109 89.470296254 3.802687e+16 2.0249397807e-05 1.0 
-1365905.5102 -1916271.2818 2936441.7822 -34.415325981 -14.003121875 98.726051207 3.802656e+16 2.0249232731e-05 1.0 
-3484487.1039 -4104637.5321 -1160290.2358 -98.552171727 -93.379377222 -25.842033822 3.802524e+16 2.0248529828e-05 1.0 
-1932647.5169 3162900.8735 8587845.2627 -42.361815174 80.474488619 156.51270798 3.802497e+16 2.0248386053e-05 1.0 
-6321906.8489 -33944655.18 26322.632288 -168.96565259 -851.46905769 1.7858719075 3.802434e+16 2.0248050576e-05 1.0 
-503220.25857 -9649007.168 4610367.8317 -26.204549604 -248.0554674 59.604025807 3.802372e+16 2.0247720425e-05 1.0 
942946.72323 -10262343.14 7999660.4543 9.0502251599 -254.54424304 157.83259272 3.802309e+16 2.0247384948e-05 1.0 
4241448.1629 -20575961.518 -427365.72926 74.017434118 -485.40793163 -6.6144539822 3.802309e+16 2.0247384948e-05 1.0 
4135771.4045 -15435993.053 -11212082.287 88.698408182 -382.43420398 -254.16298803 3.802309e+16 2.0247384948e-05 1.0 
-2436635.4502 -4859821.696 -3662996.5009 -73.562392532 -117.97190722 -97.405107149 3.802198e+16 2.024679387e-05 1.0 
-2057606.3505 -6776849.9808 1076085.191 -55.762414087 -188.65465074 35.085003612 3.802198e+16 2.024679387e-05 1.0 
4299133.9149 -19330565.481 5237750.3931 80.642967422 -465.2870368 106.26131186 3.802198e+16 2.024679387e-05 1.0 
-6052571.8103 13300679.956 -7380558.1552 -134.74464853 302.24607364 -156.87919082 3.802198e+16 2.024679387e-05 1.0 
-8258679.8503 15872266.04 -11224649.786 -199.12485069 378.58716018 -264.124438 3.802184e+16 2.024671932e-05 1.0 
-1567923.4828 -2374102.8928 -1221327.5858 -49.024951747 -30.678784668 -28.606632916 3.802068e+16 2.0246101617e-05 1.0 
-3651933.248 1404250.424 -2824569.7887 -88.731920595 88.374230094 -62.151433779 3.802068e+16 2.0246101617e-05 1.0 
-10502210.537 20246157.594 4984401.5911 -253.35171455 486.88772432 118.92886365 3.802059e+16 2.0246053692e-05 1.0 
-840003.6217 -2998396.6884 -9066348.5966 -26.261724437 -67.631851196 -184.0484242 3.802059e+16 2.0246053692e-05 1.0 
-2096518.3036 4111488.7603 13311725.231 -52.70857322 98.594126769 295.55096913 3.802004e+16 2.0245760816e-05 1.0 
3262561.3651 -18557207.34 2714522.7652 43.565131951 -434.42575762 41.637488391 3.802004e+16 2.0245760816e-05 1.0 
3832029.5315 -19335337.102 2602015.651 60.455530243 -455.12401604 46.598037067 3.802004e+16 2.0245760816e-05 1.0 
8557335.7917 -25468703.781 3091870.489 196.86854449 -628.63664783 72.197132483 3.802004e+16 2.0245760816e-05 1.0 
2782298.1208 -14375694.197 -8670409.2896 51.309363326 -355.32812617 -180.56375611 3.802004e+16 2.0245760816e-05 1.0 
1212252.4721 -8111833.9395 418259.67294 -3.0174145872 -215.35297416 -31.271830509 3.80194e+16 2.0245420014e-05 1.0 
-11283230.558 18987321.372 -7926585.4055 -273.65088567 457.22104187 -190.39294771 3.801935e+16 2.0245393389e-05 1.0 
-5100399.8053 6334089.0006 -14508088.311 -122.95488232 148.77969986 -332.76054943 3.801935e+16 2.0245393389e-05 1.0 
-5550037.1986 -4746597.4421 -4224324.912 -127.5179214 -109.21328406 -66.389967398 3.801935e+16 2.0245393389e-05 1.0 
-1328644.6223 -5653601.2317 -665467.54552 -30.938691283 -151.12202507 -30.691559546 3.801873e+16 2.0245063238e-05 1.0 
-835448.04092 -1935873.6293 913449.71808 -15.602951063 -10.870961932 12.925161204 3.801873e+16 2.0245063238e-05 1.0 
5469761.512 -15249168.548 11968991.541 122.62423763 -379.88945639 275.35682379 3.801813e+16 2.0244743736e-05 1.0 
3236560.1862 -11933274.684 -18806332.189 73.221448885 -300.46244065 -454.70625011 3.801813e+16 2.0244743736e-05 1.0 
5535255.6866 -22942096.585 -2022746.8807 114.34677041 -555.99669081 -41.329044 3.801813e+16 2.0244743736e-05 1.0 
-8101038.8977 19540856.978 23620192.714 -204.78978854 485.86720081 587.03452896 3.801812e+16 2.0244738411e-05 1.0 
4494915.4777 -20087217.304 274879.01527 77.620724261 -473.3222461 6.7033554056 3.801812e+16 2.0244738411e-05 1.0 
